
#     NAME                     P0                                     P1
                               (s)
-------------------------------------------------------------------------------------------------------
2924  J1926-1314    rsm+13     4.86428379983           10  rsm+13     3.6440E-14         5  rsm+13 
2925  B1924+14      ht74       1.324921971385           9  hlk+04     2.1948E-16         6  hlk+04 

2926  J1926+1452g   hww+21     0.30451                  0  hww+21     *                  0  *
2927  J1926+1614    lbh+15     0.308305907254          15  psf+22     0.03353E-15        4  psf+22 
2928  J1926+1631g   hww+21     0.67839                  0  hww+21     *                  0  *
2929  B1924+16      ht74       0.57982281497            4  hlk+04     1.79944E-14        3  hlk+04 
2930  J1926+1857g   hww+21     0.27873                  0  hww+21     *                  0  *

2931  B1924+19      ht75b      1.34601218493            9  lcx02      1.43E-15           1  lcx02 
2932  J1926+2016    lcm13      0.2990717782966          7  lcm13      3.50084E-15        6  lcm13 
2933  J1927+0911    lfl+06     0.290305256197           5  lfl+06     6.35E-17           4  lfl+06 
2934  J1927+1430g   hww+21     0.20288                  0  hww+21     *                  0  *
2935  J1927+1849g   zhx+23     0.312                    1  zhx+23     *                  0  *

2936  B1925+18      ht75b      0.482766273821           7  lcx02      1.16E-16           1  lcx02 
2937  B1925+188     ht75b      0.298313497249           4  lcx02      2.2430E-15         8  lcx02 
2938  J1927+1940g   zhx+23     0                        0  zhx+23     *                  0  *
2939  B1925+22      ht75b      1.431066414236          17  gr78       7.71E-16           3  gr78 
2940  J1928-0108    sfj+20     2.3657140252             4  sfj+20     2.80E-15           3  sfj+20 

2941  J1928+1245    pkr+19     0.0030216063479651       6  pkr+19     1.680E-20         10  pkr+19 
2942  J1928+1443    lsb+17     1.01073895346            7  lsb+17     0.210E-15          8  lsb+17 
2943  J1928+15      dcm+09     0.403                    0  dcm+09     *                  0  *
2944  J1928+1725    psf+22     0.28983833               8  psf+22     *                  0  *
2945  J1928+1746    cfl+06     0.0687304058253          2  nab+13     13.190700E-15      6  nab+13 

2946  J1928+1809g   hww+21     0.29446                  0  hww+21     *                  0  *
2947  J1928+1816g   hww+21     0.01054                  0  hww+21     *                  0  *
2948  J1928+1839g   hww+21     2.26091                  0  hww+21     *                  0  *
2949  J1928+1852g   hww+21     0.79281                  0  hww+21     *                  0  *
2950  J1928+1902g   hww+21     0.00580                  0  hww+21     *                  0  *

2951  J1928+1915g   hww+21     0.97435                  0  hww+21     *                  0  *
2952  J1928+1923    lcm13      0.817329808312           6  lcm13      6.3495E-15         7  lcm13 
2953  J1928+28      mss+20     1.063                    0  mss+20     *                  0  *
2954  J1929+00      cnst96     1.166900                 3  cnst96     *                  0  *
2955  J1929+0132    mzl+23     0.0064182169037316       9  mzl+23     8.56E-21           3  mzl+23 

2956  J1929+1357    lsf+17     0.86692667139            7  lsf+17     3.66E-15           3  lsf+17 
2957  J1929+16      lcm13      0.529681                 2  lcm13      *                  0  *
2958  J1929+1615g   hww+21     0.04460                  0  hww+21     *                  0  *
2959  J1929+1731g   hww+21     3.99540                  0  hww+21     *                  0  *
2960  B1926+18      ht75b      1.22047000453            8  lcx02      2.36E-15           1  lcx02 

2961  J1929+19      lcm13      0.33921584              21  hww+21     *                  0  *
2962  J1929+1937g   hww+21     0.56373                  0  hww+21     *                  0  *
2963  J1929+1955    lcm13      0.2578319398983          3  lcm13      2.55530E-15        3  lcm13 
2964  J1929+2121    lcm13      0.723598503258           2  lcm13      2.1386E-15         2  lcm13 
2965  J1929+3817    kmk+18     0.81421524225            1  kmk+18     0.6097E-15         9  kmk+18 

2966  J1929+62      slr+14     1.456004                66  slr+14     *                  0  *
2967  J1929+66      mss+20     0.806                    0  mss+20     *                  0  *
2968  B1927+13      ht75b      0.76003196831            9  gr78       3.661E-15          2  gr78 
2969  J1930+1357g   hww+21     0.32354                  0  hww+21     *                  0  *
2970  J1930+1403g   hww+21     0.00321                  0  hww+21     *                  0  *

2971  J1930+1408    lbh+15     0.425720327378           5  psf+22     0.00190E-15        1  psf+22 
2972  J1930+1722    lcm13      1.60970633781            2  psf+22     0.8808E-15         7  psf+22 
2973  J1930+1852    clb+02     0.136855046957           9  clb+02     7.5057E-13         1  clb+02 
2974  J1930-1852    srm+15     0.18552016047926         8  srm+15     1.8001E-17         6  srm+15 
2975  J1930+2441    pkr+19     0.0057674069326982       7  pkr+19     8.65E-21           7  pkr+19 

2976  J1931-0144    ttk+17     0.593661359781          11  clh+20     2.93E-17          11  clh+20 
2977  J1931+1439    lbh+15     1.77922557495            7  lsb+17     6.328E-15          2  lsb+17 
2978  B1929+15      ht74       0.314355396469           6  lcx02      5.0148E-15         9  lcx02 
2979  J1931+1817    psf+22     0.234131440128          17  psf+22     107.3637E-15       5  psf+22 
2980  J1931+1952    lcm13      0.501123112694           4  lcm13      0.1008E-15         6  lcm13 

2981  J1931+30      cnst96     0.582126                 3  cnst96     *                  0  *
2982  J1931+42      gac+21     *                        0  *          *                  0  *
2983  B1929+10      lvw68      0.2265187466568         11  jbv+19     1.156826E-15      16  jbv+19 
2984  J1932+1500    lsb+17     1.86433186749           11  lsb+17     4.59E-16           7  lsb+17 
2985  J1932+1756    lbh+15     0.041831288199078       18  pkr+19     4.322E-19          6  pkr+19 

2986  J1932+1916    pga+13     0.208217649267           5  saa+23     9.317144E-14      14  saa+23 
2987  B1929+20      ht74       0.268217402985           6  hlk+04     4.21706E-15        4  hlk+04 
2988  J1932+2126g   zhx+23     0                        0  zhx+23     *                  0  *
2989  B1930+22      ht75b      0.14446976514            3  hlk+04     5.75717E-14        3  hlk+04 
2990  J1932-3655    lml+98     0.57142052883            3  lbs+20     2.8626E-16        10  lbs+20 

2991  J1933+0758    rtj+96     0.437454407217           2  clm+05     0.2183E-15         2  clm+05 
2992  B1930+13      ht75b      0.928323751417           5  lcx02      3.182E-16          7  lcx02 
2993  J1933+1726    lbh+15     0.02150723378644         1  sab+16     4.9E-20            1  sab+16 
2994  J1933+1923g   hww+21     0.37173                  0  hww+21     *                  0  *
2995  J1933+2038g   hww+21     0.04075                  0  hww+21     *                  0  *

2996  J1933+2401g   zhx+23     0                        0  zhx+23     *                  0  *
2997  B1931+24      stwd85     0.81369030283            7  hlk+04     8.1098E-15         7  hlk+04 
2998  J1933+5335    scb+19     2.052574490              4  mbc+20     1.26E-15           2  mbc+20 
2999  J1933-6211    jbo+07     0.0035434314937910       3  gvo+17     3.8707E-21         9  gvo+17 
3000  J1934+1926    lbh+15     0.230984425819          16  psf+22     0.00268E-15        8  psf+22 

3001  J1934+2341g   zhx+23     0                        0  zhx+23     *                  0  *
3002  J1934+2352    nab+13     0.17843152366            2  nab+13     130.699E-15        2  nab+13 
3003  J1934+5219    slr+14     0.56844228297            3  lsk+18     8.4E-17           13  lsk+18 
3004  J1935+1159    cha03      1.93975818010           16  bfrs18     9.478E-16          6  bfrs18 
3005  B1933+16      dl70       0.3587384107696          6  hlk+04     6.0025237E-15     15  hlk+04 

3006  J1935+1726    lcm13      0.004200101791882        7  lcm13      *                  0  *
3007  B1933+17      ht75b      0.654408146583           1  lcx02      3.78E-16           2  lcx02 
3008  J1935+1829    psf+22     0.843547910278           9  psf+22     2.3207E-15         4  psf+22 
3009  J1935+1841g   zhx+23     5.529                    1  zhx+23     *                  0  *
3010  J1935+1901g   zhx+23     0.897                    1  zhx+23     *                  0  *

3011  J1935+2025    lcm13      0.080118133455           6  lcm13      60.7579E-15        1  lcm13 
3012  J1935+2154    irz+14     3.24498                  1  irz+14     *                  0  *
3013  B1933+15      ht74       0.96733836953            3  gr78       4.039E-15          6  gr78 
3014  J1936+18      palfa21    0.05834513              18  hww+21     *                  0  *
3015  J1936+1952g   hww+21     0.00972                  0  hww+21     *                  0  *

3016  J1936+2036g   hww+21     0.03292                  0  hww+21     *                  0  *
3017  J1936+2042    lbh+15     1.39072342303           15  psf+22     49.3744E-15       14  psf+22 
3018  J1936+21      lcm13      0.6429599               22  hww+21     *                  0  *
3019  J1936+217     hww+21     0.03158187               3  hww+21     *                  0  *
3020  J1937-00      dsm+13     0.2401                   0  dsm+13     *                  0  *

3021  J1937+1505    hfs+04     2.8727736506             7  hfs+04     5.6E-15            3  hfs+04 
3022  J1937+1658    pkr+19     0.00395766764533531     16  pkr+19     1.3202E-20         5  pkr+19 
3023  B1935+25      dtws85     0.20098020244218        17  hlk+04     6.429167E-16      13  hlk+04 
3024  J1937+2950    jsb+09     1.65742878336            3  jsb+09     3.4811E-15        17  jsb+09 
3025  J1938+0650    fcwa95     1.121561892              5  lwf+04     5.68E-15           1  lwf+04 

3026  J1938+14      dsm+16     2.902504                51  hww+21     *                  0  *
3027  J1938+1748g   zhx+23     7.106                    2  zhx+23     *                  0  *
3028  J1938+2010    nab+13     0.68708185664            2  nab+13     3.399E-15          1  nab+13 
3029  J1938+2012    lbh+15     0.0026341351275486       6  sab+16     7.5E-22            6  sab+16 
3030  J1938+2213    cha03      0.1661155731566          6  lcm13      42.4423E-15        5  lcm13 

3031  J1938+2659    psf+22     0.883331781241           9  psf+22     3.2275E-15         5  psf+22 
3032  J1938+6604    slr+14     0.022258801226038        3  lsk+18     1.95E-20           4  lsk+18 
3033  J1939+10      cnst96     2.31                     3  cnst96     *                  0  *
3034  B1937+21      bkh+82     0.001557806567041489    20  rsc+21     1.0510272E-19     10  rsc+21 
3035  J1939+2352g   hww+21     2.14534                  0  hww+21     *                  0  *

3036  B1937+24      sstd86     0.6453024694             3  hlk+04     1.8271E-14         3  hlk+04 
3037  J1939+2609    psf+22     0.466962555351           7  psf+22     0.0052E-15         4  psf+22 
3038  J1940+0239    mbc+19     1.23224                  0  mbc+19     *                  0  *
3039  J1940-0902    sfj+20     0.97846813844            9  sfj+20     1.8790E-15        15  sfj+20 
3040  J1940+2203g   zhx+23     11.906                   1  zhx+23     *                  0  *

3041  J1940+2231g   zhx+23     5.682                    2  zhx+23     *                  0  *
3042  J1940+2245    lbh+15     0.258911996567           5  lsb+17     12.71254E-15      19  lsb+17 
3043  J1940+2337    nab+13     0.546824157964           7  nab+13     76.7965E-15        2  nab+13 
3044  J1940-24      mss+20     0.0982                   0  mss+20     *                  0  *
3045  J1940-2403    lml+98     1.855276                 3  dsb+98     *                  0  *

3046  J1940+26      palfa21    0.0048135292            14  hww+21     *                  0  *
3047  J1941+0121    blr+13     0.217317451828          10  blr+13     1.913E-16          5  blr+13 
3048  J1941+1026    nft95      0.90539388830            2  cn95       9.962E-16          8  cn95 
3049  J1941+1341    lfl+06     0.559084099229          13  lfl+06     1.2387E-15        13  lfl+06 
3050  J1941+2525    nab+13     2.30615269700            2  nab+13     160.8349E-15       5  nab+13 

3051  B1937-26      mlt+78     0.4028579088754          3  hlk+04     9.561486E-16      18  hlk+04 
3052  J1941+4320    slr+14     0.840906468392           6  lsk+18     1.1472E-15         5  lsk+18 
3053  J1942+0147    dsm+16     1.40504                  0  mbc+19     *                  0  *
3054  B1939+17      ht75b      0.69626221476            2  lcx02      1.01E-16           3  lcx02 
3055  J1942-2019    sfj+20     0.275132723562           9  sfj+20     1.234E-17         16  sfj+20 

3056  J1942+3941    ccl+21     1.35329095462           10  ccl+21     7.1E-17           13  ccl+21 
3057  J1942+8106    slr+14     0.2035584528675         13  lsk+18     3.69E-17           5  lsk+18 
3058  J1943+0609    ebvb01     0.446226281658           3  ebvb01     4.659E-16          6  ebvb01 
3059  B1940-12      mlt+78     0.9724288509136         18  hlk+04     1.655686E-15       8  hlk+04 
3060  J1943+2210    skl+15     0.005084173689953        6  skl+15     8.8E-21            3  skl+15 

3061  J1943+5815    dcm+23     1.2708469267902         17  dcm+23     4.093E-16          9  dcm+23 
3062  J1944+0907    clm+05     0.005185201908798642    14  aab+21a    1.733667E-20      19  aab+21a 
3063  J1944-10      kkl+15     0.409135                 1  kkl+15     *                  0  *
3064  B1941-17      mlt+78     0.841157774341           6  hlk+04     9.8619E-16         5  hlk+04 
3065  B1942+17      ht75b      1.9968990135             1  lcx02      7.3E-16            2  lcx02 

3066  J1944+2236    csl+12     0.003617993078111        7  csl+12     7.5E-21            6  csl+12 
3067  B1942-00      mlt+78     1.045632444772           7  hlk+04     5.3466E-16         4  hlk+04 
3068  J1945+07      dsm+13     1.0739                   0  dsm+13     *                  0  *
3069  J1945+1211    clh+20     4.7567963794             5  clh+20     3.78E-15           5  clh+20 
3070  B1943+18      ht75b      1.06870769134            4  lcx02      2.42E-16           5  lcx02 

3071  J1946-09      mss+20     0.0912                   0  mss+20     *                  0  *
3072  J1946-1312    jbo+09     0.491865489484           6  jbo+09     1.9866E-15         3  jbo+09 
3073  J1946+14      dsm+16     2.28244                  0  dsm+16     *                  0  *
3074  B1944+17      vl70       0.4406184769108          8  hlk+04     2.4092E-17         4  hlk+04 
3075  J1946+2052    sfc+18     0.01696017532298        15  sfc+18     9.2E-19           18  sfc+18 

3076  B1944+22      ht75b      1.33444985809            5  gr78       8.89E-16           9  gr78 
3077  J1946+24      dcm+09     4.729                    0  dcm+09     *                  0  *
3078  J1946+2535    nab+13     0.51516705131            6  nab+13     5.641E-15          5  nab+13 
3079  J1946+2611    nft95      0.4350602546             3  cn95       2.197E-14          2  cn95 
3080  B1943-29      mlt+78     0.959447931541           3  hlk+04     1.488340E-15      12  hlk+04 

3081  J1946+3417    bck+13     0.00317013917902887      8  aab+21a    3.164E-21          4  aab+21a 
3082  J1946-5403    ckr+15     0.002710                 0  ckr+15     *                  0  *
3083  J1947+0915    ebvb01     1.48074382424            9  ebvb01     4.78E-16          16  ebvb01 
3084  J1947+10      cnst96     1.110944                 3  cnst96     *                  0  *
3085  J1947-18      mbc+19     0.00260323               0  mbc+19     *                  0  *

3086  J1947+1957    nab+13     0.157508542541           4  nab+13     0.5226E-15         1  nab+13 
3087  J1947+2011g   hww+21     0.00817                  0  hww+21     *                  0  *
3088  J1947-4215    lml+98     1.798069                 1  dsb+98     *                  0  *
3089  J1947-43      bcm+16     0.18094                  0  bcm+16     *                  0  *
3090  J1948+1808    psf+22     0.394354427486           4  psf+22     0.2271E-15         2  psf+22 

3091  J1948+2314g   zhx+23     1.471                    4  zhx+23     *                  0  *
3092  J1948+2333    lsb+17     0.5283521633015         16  lsb+17     13.57843E-15       4  lsb+17 
3093  J1948+2438g   zhx+23     1.903                    2  zhx+23     *                  0  *
3094  J1948+2551    nab+13     0.1966268136138          4  nab+13     9.02244E-15        2  nab+13 
3095  J1948-27      mss+20     0.332                    0  mss+20     *                  0  *

3096  J1948+2819    psf+22     0.932692952758          16  psf+22     61.26032E-15      13  psf+22 
3097  B1946+35      dl70       0.717311174076           4  hlk+04     7.06120E-15        3  hlk+04 
3098  J1949+2306    nab+13     1.31937338530            1  nab+13     0.1231E-15         3  nab+13 
3099  J1949+2516g   hww+21     0.41034                  0  hww+21     *                  0  *
3100  B1946-25      mlt+78     0.957616630291           4  hlk+04     3.270565E-15      16  hlk+04 

3101  J1949+3106    dfc+12     0.01313818315216539     11  zfk+19     9.39235E-20       13  zfk+19 
3102  J1949+3426    acd+19     0.3885391675859         14  acd+19     20.219E-17         8  acd+19 
3103  J1950+05      cnst96     0.455934                 3  cnst96     *                  0  *
3104  J1950+2352g   hww+21     0.31976                  0  hww+21     *                  0  *
3105  J1950+2414    kls+15     0.0043047754832565       7  zfk+19     1.8805E-20         7  zfk+19 

3106  J1950+2556g   hww+21     2.03864                  0  hww+21     *                  0  *
3107  J1950+3001    psf+22     2.78891789352            6  psf+22     149.013E-15        1  psf+22 
3108  J1951+1123    nft95      5.0940830275             2  cn95       3.031E-15          8  cn95 
3109  J1951+4724    ccl+21     0.181927598822          10  ccl+21     3.01245E-14       10  ccl+21 
3110  B1949+14      sstd86     0.275025682520           4  hlk+04     1.2815E-16         4  hlk+04 

3111  J1952+2513    psf+22     1.07764729476            8  psf+22     1.0648E-15        17  psf+22 
3112  J1952+2630    kla+11     0.020732360091374        3  gfb+22     4.27162E-18        4  gfb+22 
3113  J1952+2702g   hww+21     0.00414                  0  hww+21     *                  0  *
3114  J1952+2836g   hww+21     0.01802                  0  hww+21     *                  0  *
3115  J1952+3021    pab+18     1.66566523108           16  psf+22     10.8257E-15        9  psf+22 

3116  B1951+32      kcb+88     0.0395311928548         11  hlk+04     5.844803E-15       8  hlk+04 
3117  J1953+1149    nft95      0.8518902768             2  cn95       2.865E-15         15  cn95 
3118  J1953+1844g   hww+21     0.00444                  0  hww+21     *                  0  *
3119  J1953+1846A   hrs+07     0.004888                 1  hrs+07     *                  0  *
3120  J1953+1846B   pqm+21     0.0799                   0  pqm+21     *                  0  *

3121  J1953+1846C   pqm+21     0.02893                  0  pqm+21     *                  0  *
3122  J1953+1846D   pqm+21     0.10067                  0  pqm+21     *                  0  *
3123  J1953+2732    nab+13     1.33396499366            2  nab+13     1.773E-15          1  nab+13 
3124  J1953+2819    psf+22     1.01100245325            5  psf+22     2.14126E-15       17  psf+22 
3125  J1953+30      ttk+17     1.2712                   0  scb+19     *                  0  *

3126  J1954+1021    kmk+18     2.09944017034            5  kmk+18     1.735E-15          3  kmk+18 
3127  J1954+2407    lsb+17     0.1934045707829         15  lsb+17     1.05616E-15        7  lsb+17 
3128  J1954+2529    psf+22     0.931210094606           4  psf+22     1.25870E-15        7  psf+22 
3129  J1954+2836    sdz+10     0.0927090547             3  sdz+10     2.1163E-14         4  sdz+10 
3130  B1952+29      dlp70      0.4266767865302          4  hlk+04     1.711E-18          3  hlk+04 

3131  J1954+3852    kmk+18     0.352933478726           1  kmk+18     6.5998E-15         1  kmk+18 
3132  J1954+4357    slr+14     1.387041160155          20  lsk+18     2.203E-15          4  lsk+18 
3133  J1955-0907    mss+20     0.484                    0  mss+20     *                  0  *
3134  J1955+2527    dfc+12     0.0048727658629793      17  dfc+12     9.12E-21          10  dfc+12 
3135  B1953+29      bbf83      0.00613316651623409      3  aab+21a    2.97397E-20       12  aab+21a 

3136  J1955+2912g   hww+21     0.27951                  0  hww+21     *                  0  *
3137  J1955+2930    psf+22     1.07387774187            7  psf+22     3.3574E-15         4  psf+22 
3138  B1953+50      dth78      0.5189379874091          5  hlk+04     1.372366E-15       4  hlk+04 
3139  J1955+6708    slr+14     0.0085654062678145       8  lsk+18     1.260E-20          5  lsk+18 
3140  J1956+07      dsm+16     5.01248                  0  dsm+16     *                  0  *

3141  J1956+0838    ebvb01     0.303910924347           7  ebvb01     2.199E-16         13  ebvb01 
3142  J1956-2752    kkl+15     0.2600144                6  kkl+15     *                  0  *
3143  J1956+2826g   hww+21     0.07179                  0  hww+21     *                  0  *
3144  J1956+2911g   zhx+23     3.816                    2  zhx+23     *                  0  *
3145  J1957-0002    scb+19     0.96509596606            4  tbc+20     0.805E-15          1  tbc+20 

3146  J1957+2516    lbh+15     0.003961655342404        1  sab+16     2.744E-20          9  sab+16 
3147  J1957+2831    llc98      0.3076828651978         17  hlk+04     3.10989E-15        3  hlk+04 
3148  J1957+5033    sdz+10     0.374806686188           9  saa+23     7.08385E-15       13  saa+23 
3149  J1958+2846    aaa+09c    0.29038924475            5  rkp+11     2.12038E-13       17  rkp+11 
3150  J1958+3033    pab+18     1.09858060946            1  psf+22     6.4576E-15         6  psf+22 

3151  J1958+56      scb+19     0.3118                   0  scb+19     *                  0  *
3152  B1957+20      fst88      0.00160740168480632      3  aft94      1.68515E-20        9  aft94 
3153  J1959+3620    bck+13     0.40608118100            1  bck+13     0.036E-15          1  bck+13 
3154  J2000+2920    pab+18     3.07378325868            3  psf+22     37.4364E-15        4  psf+22 
3155  J2001-0349    sfj+20     1.34472401604           13  sfj+20     1.12E-16           3  sfj+20 

3156  J2001+0701    mzl+23     0.0068199585607571       8  mzl+23     1.438E-20          7  mzl+23 
3157  J2001+4209g   zhx+23     0                        0  zhx+23     *                  0  *
3158  J2001+4258    slr+14     0.719166137852           5  lsk+18     1.7327E-14         3  lsk+18 
3159  J2002+1637    nft95      0.27649748362           18  cn95       2.25E-16          12  cn95 
3160  J2002+30      cnst96     0.421794                 3  cnst96     *                  0  *

3161  B2000+32      cl86       0.6967605102             3  hlk+04     1.05139E-13        3  hlk+04 
3162  B2000+40      stwd85     0.9050668203089         10  hlk+04     1.738783E-15       8  hlk+04 
3163  J2003+2916    psf+22     1.0098766696             5  psf+22     0.3410E-15         2  psf+22 
3164  J2004+2653    lsb+17     0.66587861963            4  lsb+17     0.0567E-15        12  lsb+17 
3165  B2002+31      dlp70      2.11126473382            4  hlk+04     7.45504E-14        3  hlk+04 

3166  J2004+3429    bck+13     0.24095264193            1  bck+13     206.825E-15        4  bck+13 
3167  J2005-0020    mld+96     2.27966105858            4  hlk+04     2.56626E-14        6  hlk+04 
3168  J2005+3154g   zhx+23     0                        0  zhx+23     *                  0  *
3169  J2005+3156g   zhx+23     2.146                    1  zhx+23     *                  0  *
3170  J2005+3411g   hww+21     0.65105                  0  hww+21     *                  0  *

3171  J2005+3547    nab+13     0.615033894871           4  nab+13     0.2808E-15         3  nab+13 
3172  J2005+3552    bck+13     0.30794290464            2  bck+13     2.99E-15           1  bck+13 
3173  J2006+0148    drc+21     0.00216355679356697     15  drc+21     3.30E-21           3  drc+21 
3174  B2003-08      mlt+78     0.580871337031           3  hlk+04     4.601E-17          3  hlk+04 
3175  J2006+22      scb+19     1.7419                   0  scb+19     *                  0  *

3176  J2006+3102    nab+13     0.16369523645            9  nab+13     24.872E-15         9  nab+13 
3177  J2006+4058    ccl+21     0.4996949121196         20  ccl+21     2.842E-16          3  ccl+21 
3178  J2007+0809    ebvb01     0.32572436605            5  ebvb01     1.37E-16           7  ebvb01 
3179  J2007+0910    clm+05     0.4587348258074          6  clm+05     0.33244E-15       12  clm+05 
3180  J2007+20      kkl+15     4.634                    7  kkl+15     *                  0  *

3181  J2007+2722    kac+10     0.024497388545933       10  akc+13     9.611E-19          3  akc+13 
3182  J2007+3120    nab+13     0.60820531457            1  nab+13     15.604E-15         1  nab+13 
3183  J2008+2513    nft95      0.58919550332            6  cn95       5.395E-15          4  cn95 
3184  J2008+2755g   hww+21     1.51926                  0  hww+21     *                  0  *
3185  J2008+3139    psf+22     0.226118635651           2  psf+22     0.082764E-15      11  psf+22 

3186  J2008+3758    dcm+23     4.3523029680            19  dcm+23     7.20e-16           0  dcm+23 
3187  J2009+3122g   hww+21     0.07654                  0  hww+21     *                  0  *
3188  J2009+3326    cfl+06     1.43836860189            2  nab+13     1.468E-15          2  nab+13 
3189  J2010-1323    jbo+07     0.005223271016861680     5  aab+21a    4.82503E-21       14  aab+21a 
3190  J2010+2845    nab+13     0.5653693451984          6  nab+13     0.09072E-15        2  nab+13 

3191  J2010+3051    pkr+19     0.0048162745133088       5  pkr+19     4.867E-21         17  pkr+19 
3192  J2010+31      palfa21    1.551535                24  hww+21     *                  0  *
3193  J2010+3230    cfl+06     1.44244752060            1  nab+13     3.616E-15          1  nab+13 
3194  J2011+3006g   hww+21     2.50566                  0  hww+21     *                  0  *
3195  J2011+3331    cfl+06     0.931733093470           4  nab+13     1.7857E-15         1  nab+13 

3196  J2012-2029    blr+13     0.54400187061            3  blr+13     5.475E-16         18  blr+13 
3197  J2013-0649    lbr+13     0.5801872690010         34  lbr+13     6.007E-16         24  lbr+13 
3198  J2013+3058    nab+13     0.2760276934460          5  nab+13     0.15194E-15        4  nab+13 
3199  J2013+3100g   hww+21     0.36855                  0  hww+21     *                  0  *
3200  B2011+38      stwd85     0.2301936138595         10  hlk+04     8.851045E-15       8  hlk+04 

3201  J2014+3326g   zhx+23     0.977                    1  zhx+23     *                  0  *
3202  J2015+0756    mzl+23     0.0043279839569886      17  mzl+23     6.67E-21           4  mzl+23 
3203  J2015+2524    nft95      2.3032990816             9  cn95       5.1E-16            5  cn95 
3204  J2016+1948    naf03      0.064940388241514        6  gsf+11     4.0063E-19         6  gsf+11 
3205  J2017-0414    mss+20     0.0406                   0  mss+20     *                  0  *

3206  J2017+0603    cgj+11     0.002896215816722975    11  abb+18     7.9931E-21         7  abb+18 
3207  J2017-1614    san16      0.0023142872649224       4  san16      2.45E-21           5  san16 
3208  J2017+2043    naf03      0.537143086032           2  naf03      0.99555E-15        5  naf03 
3209  J2017-2737    mss+20     0.224                    0  mss+20     *                  0  *
3210  J2017+2819g   hww+21     1.83246                  0  hww+21     *                  0  *

3211  J2017+3625    cwp+17     0.1667491790418          9  cwp+17     1.35985E-15        3  cwp+17 
3212  J2017+5906    slr+14     0.403478334902          17  lsk+18     2.216E-16         14  lsk+18 
3213  B2016+28      csl68      0.5579534804225          7  hlk+04     1.481058E-16      16  hlk+04 
3214  J2018+3418g   hww+21     2.19160                  0  hww+21     *                  0  *
3215  J2018+3431    cfl+06     0.3876640866385          8  nab+13     1.83649E-15        2  nab+13 

3216  J2019+2425    ntf93      0.00393452408033124     11  nss01      7.0237E-21        12  nss01 
3217  J2019+72      mss+20     0.219                    0  mss+20     *                  0  *
3218  J2021+3651    rhr+02     0.103740952074           4  aaa+09d    9.57209E-14        7  aaa+09d 
3219  J2021+4024g   hww+21     0.37054                  0  hww+21     *                  0  *
3220  J2021+4026    aaa+09c    0.26531766093            5  rkp+11     5.4682E-14         3  rkp+11 

3221  J2022+21      scb+19     0.8035                   0  scb+19     *                  0  *
3222  J2022+2534    mss+20     0.00265                  0  mss+20     *                  0  *
3223  B2020+28      fss73      0.3434021577860         13  hlk+04     1.894195E-15      13  hlk+04 
3224  J2022+3842    agr+11     0.048578779636          24  apk14      8.61E-14           2  apk14 
3225  J2022+3845g   hww+21     1.00890                  0  hww+21     *                  0  *

3226  B2021+51      dl70       0.529196917808          17  hlk+04     3.06337E-15        5  hlk+04 
3227  J2023+2853g   hww+21     0.01133                  0  hww+21     *                  0  *
3228  B2022+50      dtws85     0.372619054536           3  hlk+04     2.512052E-15      17  hlk+04 
3229  J2024+48      hrk+08     1.262                    0  hrk+08     *                  0  *
3230  J2027+0255    mzl+23     0.010595519821519        5  mzl+23     5.27E-20           3  mzl+23 

3231  B2025+21      ht75b      0.398173021652           2  lcx02      2.028E-16          2  lcx02 
3232  J2027+4557    hrk+08     1.099651368044           7  jsb+09     3.094E-16          4  jsb+09 
3233  J2027+7502    slr+14     0.515218649151           8  lsk+18     8.89E-16           6  lsk+18 
3234  J2028+3332    pga+12     0.1767074151138          7  pga+12     4.85753E-15        7  pga+12 
3235  J2029+34      tkt22      1.8194                   0  tkt22      *                  0  *

3236  B2027+37      stwd85     1.216804657740          12  hlk+04     1.231961E-14       9  hlk+04 
3237  B2028+22      ht75b      0.630512646679           4  hlk+04     8.8535E-16         3  hlk+04 
3238  J2030+3641    ckr+12     0.200129328168           8  saa+23     6.50071E-15        8  saa+23 
3239  J2030+3818g   hww+21     0.13372                  0  hww+21     *                  0  *
3240  J2030+3833g   zhx+23     0                        0  zhx+23     *                  0  *

3241  J2030+3929g   hww+21     1.71842                  0  hww+21     *                  0  *
3242  J2030+3944g   hww+21     0.30618                  0  hww+21     *                  0  *
3243  J2030+4415    pga+12     0.22707017739            3  pga+12     6.4843E-15        11  pga+12 
3244  J2030+55      hrk+08     0.579                    0  hrk+08     *                  0  *
3245  J2032+4127    aaa+09c    0.14324647              19  hnl+17     1.13E-14           3  hnl+17 

3246  J2033+0042    bb10       5.01340011141            8  lbs+20     9.6927E-15        18  lbs+20 
3247  J2033+1734    rtj+96     0.00594895754058564      4  aab+21a    1.1146E-20         3  aab+21a 
3248  J2033-1938    blr+13     1.28171902379           12  blr+13     4.55E-16           6  blr+13 
3249  J2034+3632    nie+20      0.003650                0  nie+20     1.72e-21           0  nie+20 
3250  J2036+2835    bck+13     1.35872676315            2  bck+13     2.090E-15          2  bck+13 

3251  J2036+6646    scb+19     0.5019271782             2  tbc+20     0.94E-15           4  tbc+20 
3252  B2034+19      stwd85     2.0743770781             5  dtms88     2.04E-15           1  dtms88 
